 TICKER, NAME, TITLE, YEAR BORN
TIMKEN,Mr. S.  Sivaramakrishnan,"Gen. Mang. of Marketing, New Bus. Devel., Channel Devel. & Strategic Planning",NA
TIMKEN,Kumar  Sudesh,"Managing Director of Middle East, Africa and Turkey",1967
TINPLATE,Mr. Ramdas Narayan Murthy,MD & Exec. Director,1964
TINPLATE,Mr. Kaushik  Seal,Company Sec. & Compliance Officer,NA
TINPLATE,Dr. Sourajyoti  Dey,Gen. Mang. - Works,1971
TINPLATE,Mr. Rajeev Kumar Choudhary,Chief Financial Officer,NA
TINPLATE,Mr. P.  Anand,VP of Marketing & Sales,1971
TINPLATE,Mr. Harjit  Singh,Deputy Gen. Mang. of HRM & Support Services,1964
TINPLATE,Mr. Abesh  Chattopadhyay,Chief of Services & Solutions,1969
TINPLATE,Mr. Mithilesh Kumar Jha,Chief of F & A,1960
TINPLATE,Dr. Rekha Singh Ganguli,Chief of Medical Services,NA
TINPLATE,Mr. Supriya  Das,"Head of MPPI, Marketing and Sales Admin.",1973
TIPSFILMS,Mr. Kumar S. Taurani,Exec. Chairman,1958
TIPSFILMS,Mr. Ramesh S. Taurani,MD & Director,1960
TIPSFILMS,Mr. Haresh  Sedhani,Sr. VP of Fin.,1964
TIPSFILMS,Ms. Jaya R. Taurani,Exec. Director,1985
TIPSFILMS,Vinit Kishor Bhanushali,Company Sec.,NA
TIPSINDLTD,Mr. Kumar S. Taurani,Exec. Chairman & MD,1958
TIPSINDLTD,Mr. Sunil  Chellani,Chief Financial Officer,NA
TIPSINDLTD,Mr. Haresh  Sedhani,Sr. Mang. of Accounts,1964
TIPSINDLTD,Ms. Varsha R. Taurani,VP of Admin.,NA
TIPSINDLTD,Ms. Bijal R. Patel,Company Sec. & Compliance Officer,NA
TIPSINDLTD,Mr. Girish K. Taurani,Exec. Director & COO of Music,1987
TIPSINDLTD,Ms. Jaya R. Taurani,Chief Operating Officer of Production,1985
TIPSINDLTD,Mr. Danesh  Kumar,Creative Head of Music,1975
TIPSINDLTD,Ms. Kavita  Lakhani,VP of Film Production & Promotions,1970
TIPSINDLTD,Ekta  Kukreja,Sec. to Chairman,1981
TIRUMALCHM,"Mr. Rangaswamy  Parthasarathy B.Tech., M.S.",Chairman & MD,1951
TIRUMALCHM,Mr. Sanjay  Sinha,Chief Exec. Officer,1962
TIRUMALCHM,Ms. Ramya  Bharathram,"CFO, MD & Whole-Time Director",1973
TIRUMALCHM,Mr. T.  Rajagopalan,Compliance Officer & Company Sec.,1960
TIRUMALCHM,Mr. C. G. Sethuram,Group Chief Exec. Officer,1956
TIRUMALCHM,Mr. P. Mohana Chandran Nair,Whole-Time Director,1953
TIRUMALCHM,Mr. S.  Venkatraghavan,Pres of Food Ingredients,1961
TIRUMALCHM,"Ms. J.  Radha B.Com., C.A.",Exec. VP of Fin.,1967
TIRUMALCHM,Mr. V.  Thirumalaisamy,Exec. VP of Project & Engineering,1968
TIRUMALCHM,Mr. Harshit D. Kapoor,Exec. VP,1984
TIRUPATIFL,Mr. Hiteshkumar Gordhanbhai Thummar,Chairman & MD,1981
TIRUPATIFL,Mr. Atulbhai Laxmanbhai Natu,Chief Financial Officer,1971
TIRUPATIFL,Mr. Vivek Manishbhai Moliya,Company Sec. & Compliance Officer,NA
TIRUPATIFL,Mr. Bhavesh Tulshibhai Barsiya,Whole Time Director,1985
TITAN,"Mr. Coimbatore Krishnamurthy Venkataraman B.Sc., PGDM",MD & Director,1960
TITAN,"Mr. Ashok Kumar Sonthalia A.C.A., B.Sc.",Chief Financial Officer,1968
TITAN,Mr. Dinesh  Shetty,"Gen. Counsel, Compliance Officer & Company Sec.",NA
TITAN,Mr. Swadesh  Behera,Chief People Officer,NA
TITAN,"Mr. V. Govind Raj B.Sc., MBA",Sr. VP,1955
TITAN,"Mr. Ajoy  Chawla B.E., PGDM",Chief Exec. Officer- Jewellery,1967
TITAN,Mr. Arun  Narayan,VP & Head of Retail Tanishq,1972
TITAN,"Mr. S. K. Ghai B.Sc., Dip. Mktg Mgt",Regional Bus. Head of West and Associate VP,1960
TITAN,Mrs. Kalpana  Rangamani,Head of Retail Training,1974
TITAN,Ms. Revathi  Kant,Chief Design Officer,1969
TMB,Mr. S.  Krishnan,"MD, CEO & Director",1962
TMB,Mr. P. A. Krishnan,Chief Financial Officer,1960
TMB,Mr. D.  Inbamani,"Gen. Mang. of Recovery, CAM, Legal, MIS, KYC & AML, ADC and Credit Card (Marketing)",NA
TMB,Mr. Prakash Chandra Panda,Company Sec. & Compliance Officer,1978
TMB,Mr. P.  Suriaraj,"GM of HRD, Est, Ttg Trsry (IBD, Dom Trsry & RTGS), Ops & Svs Dept, Cust Svs Cell, Bancas and DP cell",NA
TMB,Mr. S. Selvan  Rajadurai,Chief Gen. Mang.,NA
TMB,Mr. S.  Narayanan,Gen. Mang. of Credit Department,NA
TMB,Mr. R.  Vishweshwaran,Chief Digital Officer,NA
TNPETRO,Mr. Kannivelu Thiruvengadam Vijayagopal,CFO & Wholetime Director,1965
TNPETRO,Mr. D. Senthi Kumar,Director of Operations & Whole-Time Director,1964
TNPETRO,Mr. V.  Balamurugan,Company Sec. & Compliance Officer,NA
TNPETRO,T.  Muruganandam,Assistant Gen. Mang. of Marketing,1979
TNPETRO,K. Vasantha Kumar,Deputy Gen. Mang. of HR,1975
TNPETRO,Mr. Muthukrishnan  Karthikeyan,AVP (O) - Linear Alkyl Benzene Division,1967
TNPETRO,N.  Kalyanasundaram,VP of Operations,1963
TNPL,Ms. Sathya  Ananth,CFO & GM of Fin.,1965
TNPL,Dr. M.  Sai kumar I.A.S.,"Additional Chief Sec., MD & Chairman",1967
TNPL,Mr. S. Venkata Ramakrishnan,Chief Risk Officer & Exec. Director of Operations,1963
TNPL,Mr. K.  Manoharan,Chief Information Officer,1963
TNPL,Ms. Anuradha  Ponraj,Company Sec. & Compliance Officer,1982
TNPL,Mr. Santosh  Wakhloo,Exec. Director of Marketing,1970
TNPL,Mr. A.  Balasubramanian,Chief Gen. Mang. of E&I and Commercials,1965
TNPL,Mr. Kushal Pal Singh,Chief Gen. Mang. of Board Plant,1961
TNPL,Mr. P. Kasi Visvanathan,Chief Gen. Mang. of Marketing - Paper,1967
TNTELE,Mr. J. Ramesh Kannan,"MD, CFO & Director",1967
TNTELE,Ms. Swapnil  Gupta,Company Sec. & Compliance Officer,NA
TOKYOPLAST,Mr. Velji Lakhadir Shah,Chairman & MD,1948
TOKYOPLAST,Mr. Haresh Velji Shah,CFO and Exec. & Non-Independent Director,1974
TOKYOPLAST,Ms. Rekha Jayesh Bagda,Company Sec. & Compliance Officer,1987
TOKYOPLAST,Mr. Priyaj Haresh Shah,Bus. Head & Additional Exec. Non-Independent Director,1996
TORNTPHARM,Mr. Samir Uttamlal Mehta,Exec. Chairman & MD,1964
TORNTPHARM,"Mr. Jinesh  Shah B.Sc., MBA",Exec. Director of Operations & Whole Time Director,1977
TORNTPHARM,"Mr. Sudhir  Menon CA, CWA",Exec. Director of Fin. & CFO,1972
TORNTPHARM,Mr. Chintan  Trivedi,Company Sec. & Compliance Officer,NA
TORNTPHARM,Mr. Abdullah Salam Said Al Abri,Chief Customer Service Officer,NA
TORNTPHARM,Mr. R.  Chandrashekhar Inter CA,VP of Procurement,1969
TORNTPHARM,Jaydip  Bhatt,VP of Human Resource,1953
TORNTPHARM,"H. L. Guttikar B.E., MMS",VP of Projects,1963
TORNTPHARM,Ashish  Hajarnish M.Pharm,VP of Works,1968
TORNTPHARM,"Hasmukh  Patel B.Pharm, M.Pharm.",VP of Works,1968
TORNTPOWER,Mr. Jinal  Mehta,MD & Whole-Time Director,1983
TORNTPOWER,"Mr. Lalit  Malik A.C.S., AICWA, C.P.A., F.C.A., L.L.B.",Chief Financial Officer,1967
TORNTPOWER,Mr. Rahul C. Shah,Company Sec. & Compliance Officer,1978
TORNTPOWER,Mr. Varun S. Mehta,Whole-time Director,1987
TORNTPOWER,Mr. Deepak  Dalal,Exec. Officer,1945
TORNTPOWER,Mr. Amar Nath Singh,VP,1958
TORNTPOWER,Mr. Asis  Ghosh,VP,1958
TORNTPOWER,Mr. Harnish  Patel,VP,1956
TORNTPOWER,Mr. Jayesh N. Desai,Exec. Director,1956
TORNTPOWER,Mr. L. N. Lalwani,Exec. Director,1959
TOTAL,Mr. Makarand Prabhakar Pradhan,MD & Exec. Director,1964
TOTAL,Mr. Shrikant Damodar Nibandhe,CFO & Exec. Director,1964
TOTAL,Mr. Sanjiv Arvind Potnis,Exec. Director,1967
TOTAL,Mr. Bhavik S. Trivedi,Company Sec. & Compliance Officer,NA
TOUCHWOOD,Mr. Manjit  Singh,Exec. Chairman & MD,1971
TOUCHWOOD,Mr. Dinesh  Singla,Chief Financial Officer,1981
TOUCHWOOD,Ms. Ashima  Arora,Company Sec. & Compliance Officer,NA
TOUCHWOOD,Mr. Vijay  Arora,Whole Time Director,1975
TOUCHWOOD,Dr. Jaswinder  Kaur,Exec. Director,1978
TOUCHWOOD,Ms. Priyanka  Arora,Exec. Director,1977
TOUCHWOOD,Gurjeev  Gulati,Gen. Mang. of Sales & Marketing,1984
TOUCHWOOD,Mr. Gajendra Pal Singh,Head of Sales & Marketing,1971
TOUCHWOOD,Bijender Singh Dahiya,Head of Production,1986
TOUCHWOOD,Shrey  Khandelwal,Exec. Officer,NA
TPLPLASTEH,Mr. Akshay  Chandan,Chief Exec. Officer,NA
TPLPLASTEH,Mr. Pawan  Agarwal,Chief Financial Officer,NA
TPLPLASTEH,Mr. Hemant  Soni,"Head of Legal, Company Sec. & Compliance Officer",NA
TPLPLASTEH,Mr. Rahul  Sharma,Chief Operating Officer,NA
TPLPLASTEH,M. V. Suresh,VP of Marketing,NA
TRACXN,Ms. Neha  Singh,"Co-Founder, Chairperson & MD",1985
TRACXN,Mr. Abhishek  Goyal,Co-Founder & Vice Chairman,1981
TRACXN,Mr. Prashant  Chandra,Chief Financial Officer,NA
TRACXN,Mr. Amit  Agarwal,Chief Operating Officer,NA
TRACXN,Mr. Neeraj  Chopra,Chief Technology Officer,NA
TRACXN,Ms. Megha  Bohra,Company Sec. & Compliance Officer,NA
TRACXN,Mr. Bhaskar  Sharma,Chief Product Officer,NA
TRACXN,Arjav  Harjai,Sr. VP of Bus. Strategy,NA
TRACXN,Vaneet  Goyal,Sr. VP of Bus. Strategy,NA
TREEHOUSE,Mr. Jugal Bharat Shah,Exec. Chairman,1988
TREEHOUSE,Mr. Rajesh Doulatram Bhatia,Founder & CEO,1970
TREEHOUSE,Mr. Navin Kumar Bhandaradamane,Chief Financial Officer,NA
TREEHOUSE,Ms. Guddi Chandrika Prasad Bajpai,Company Sec. & Compliance Officer,NA
TREEHOUSE,Mr. Utsav  Shrivastava,Head of Hr & New Projects,1973
TREEHOUSE,Mr. V.  Sridhar,Chief Operating Officer of K-12 Schools,1968
TREJHARA,Mr. Amit R. Sheth,Chairman & Whole Time Director,1967
TREJHARA,Mr. Vimal  Garachh,Chief Financial Officer,NA
TREJHARA,Mr. Nilesh  Kharche,Company Sec. & Compliance Officer,NA
TREJHARA,Ms. Nisha  Sidhwani,Head of Interactive Communications,NA
TREJHARA,Mr. Snehal  Pandit,Head of Supply Chain Solutions - Logistic & Additional Non-Exec. Director,1979
TRENT,Mr. P.  Venkatesalu,CEO & Exec. Director,NA
TRENT,"Mr. Neeraj  Basur ACA, ACS, M.Com",Chief Financial Officer,1969
TRENT,Mr. P. K. Anand,Sr. Vice-Pres of Operations,1954
TRENT,Mr. S. W. Kamat,Gen. Mang. of Fin. & Accounts,1954
TRENT,Mr. Mehernosh M. Surti,Company Sec. & Compliance Officer,NA
TRENT,Mr. S. K. Jain,Head of HR,1948
TRENT,Mr. Rastogi  Sanjay,Head of Corp. HR,1967
TRENT,Mr. Solkar  Shailesh,Head of Merchandising & Supply Chain,NA
TRENT,Damani  Madhulika,Head of Indian Wear,NA
TRENT,Mr. Venugopal G. Nair,Chief Exec. Officer of Westside,1967
TRF,Mr. Anand  Chand,Chief Financial Officer,NA
TRF,Mr. Prasun  Banerjee,Company Sec. & Compliance Officer,NA
TRF,Q.  Tauheed,Chief HR Officer,1966
TRF,Mr. Anil Kumar Singh,VP of Operations,1965
TRF,Mr. Manoranjan  Chakra,Head of Fin. & Accounts,1982
TRF,Rajen  Sahay,Head of Corp. Communications,NA
TRF,Mr. Pradip Kumar Tibdewal,Chief Operating Officer of Bulk Material Handling Bus.,NA
TRF,Vinod Kumar Singh,Chief of Manufacturing,1965
TRF,Farooq  Basha,Head of Contracts,1966
TRF,Nripendra Nath Brian,Head of QAD,1975
TRIDENT,"Mr. Deepak  Nanda B.Sc, M.Sc.",MD & Whole-Time Director,1960
TRIDENT,"Mr. Abhinav  Gupta B.E., M.B.A.",Investor Relation & Head of Corp. Fin.,1980
TRIDENT,Mr. Swapan  Nath,Managing Director of Bath Linen Bus.,NA
TRIDENT,Mr. Naveet  Jindal,"Managing Director of Paper, Chemicals & Energy Bus.",NA
TRIDENT,Mr. Avneesh  Barua,CFO & Key Mang.ial Personnel,NA
TRIDENT,Mr. Hari  Krishan,Company Sec. & Compliance Officer,NA
TRIDENT,Mr. Pardeep Kumar Markanday,Chief Operating Officer of Home Textiles,1957
TRIDENT,Mr. Abhishek  Gupta,Chairman of the Corp. Advisory Board & Chief Strategic Marketing,1987
TRIDENT,Mr. R. C. Johri,Chief Operating Officer of Papers,NA
TRIDENT,Mr. Rajnish  Gera,Chief Operating Officer of Energy & Chemicals,1972
TRIGYN,Mr. Dilip  Hanumara,CEO & Exec. Director,1977
TRIGYN,Mr. Amin Abdul Bhojani,Chief Financial Officer,NA
TRIGYN,Mr. Mukesh  Tank,"VP, Compliance Officer, Company Sec. & Head of Legal",NA
TRIGYN,Ms. P. Bhavana Rao,Exec. Director,1983
TRIGYN,Mr. Homiyar Minoo Panday,Pres of US Operations,NA
TRIGYN,Mr. Ramkrishna B. Bhagwat,Co-Founder,1954
TRIGYN,Mr. Thomas A. Gordon,Sr. VP of Management,NA
TRIGYN,Mr. Rajesh  Thakker,Head of India Bus. Unit,NA
TRIL,Mr. Jitendra Ujamshi Mamtora,Chairman & Whole-Time Director,1946
TRIL,Mr. Satyen Jitendra Mamtora,MD & Exec. Director,1974
TRIL,Ms. Karunaben Jitendra Mamtora MBA,Exec. Director,1950
TRIL,Mr. Amarendra Kumar Gupta C.A.,Chief Financial Officer,NA
TRIL,Mr. Stefano  Talassi,Chief Operating Officer,1975
TRIL,Mr. Rakesh  Kiri,Company Sec. & Compliance Officer,NA
TRIL,Mr. Sharad  Patil,Head of HR & Legal,NA
TRIL,Mr. Krupesh  Shah,Gen. Mang. of Marketing ? HO & Western Region,NA
TRIL,Mr. Sunil  Gurubaxani,Head Mechanical Design & Quality,1964
TRIL,Nakul  Oza,Consultant - Projects & Logistics,NA
TRITURBINE,Mr. Dhruv Manmohan Sawhney,Chairman & MD,1944
TRITURBINE,Mr. Nikhil  Sawhney,Vice Chairman & MD,1976
TRITURBINE,Mr. Arun Prabhakar Mote,Exec. Director,1953
TRITURBINE,Mr. Parab V. Sachin,Pres & Global Bus. Head,1972
TRITURBINE,S. N. Prasad,Pres,NA
TRITURBINE,Mr. Lalit Kumar Agarwal,VP & CFO,NA
TRITURBINE,Ms. Surabhi  Chandna,Gen. Mang. of Investor Relations & Value Creation,NA
TRITURBINE,Mr. Rajiv  Sawhney,Compliance Officer & Company Sec.,NA
TRITURBINE,Mr. C.N.  Narayanan,Media Relations Contact,NA
TRIVENI,Mr. Dhruv Manmohan Sawhney,Chairman & MD,1944
TRIVENI,Mr. Tarun  Sawhney,Vice Chairman & MD,1973
TRIVENI,Mr. Suresh K. Taneja,Group Chief Financial Officer,1953
TRIVENI,Ms. Geeta  Bhalla,"Group VP, Compliance Officer & Company Sec.",NA
TRIVENI,Mr. C. N. Narayanan,Group VP of Investor Relations & Bus. Devel.,NA
TRIVENI,Mr. Lalit  Sachdeva,Group Chief Legal Officer & Group Sr. VP,NA
TRIVENI,Mr. Sanjeev  Asthana,VP of HR,NA
TRIVENI,Mr. Rajiv  Rajpal,Chief Exec. Officer of Power Transmission Bus.,NA
TRIVENI,Mr. Sameer  Sinha,Chief Exec. Officer- Sugar Bus. Group,NA
TRIVENI,Mr. B. K. Agrawal,Pres of Corp.,NA
TRU,Mr. Rohanjeet Singh Juneja,"MD, CEO & Exec. Director",1980
TRU,Mr. Sanjay  Kukreja,Chief Financial Officer,NA
TRU,Mr. Lalit Mohan Chendvankar,"Head of the Corp. Secretarial, Chief Compliance Officer & Legal Head",NA
TRU,Mr. Syamantak  Mayekar,Head of Collections & Operations and VP of Operations Head,NA
TRU,Ms. Priyanka  Singh,Chief Impact & Marketing Officer,NA
TRU,Mr. Vivek  Dugar,Head of Sales,NA
TRU,Ms. Namita  Pradhan,Head of Human Capital Management,NA
TRU,Mr. Mahendra Kumar Servaiya,Chief Credit & Risk Officer,NA
TRU,Mr. Manoj  Barial,Head of Syndication,NA
TRU,Mr. Gaurav  Bhargava,Bus. Head of Gold Loans,NA
TTKHLTCARE,Mr. T. T. Raghunathan B.Com.,Exec. Chairman & CEO,1952
TTKHLTCARE,Mr. B. V. K. Durga Prasad,Pres of Fin. & CFO,1961
TTKHLTCARE,Mr. S.  Kalyanaraman,"Sec., Compliance Officer & Wholetime Director",1962
TTKHLTCARE,Mr. S. Ranganath Rao,Pres of Foods Division,1965
TTKHLTCARE,Mr. Yogesh  Yadav,Pres of CPD,1967
TTKHLTCARE,Mr. K.  Sunil,Pres of Heart Valve Division,1963
TTKHLTCARE,Dr. Surinder Kumar Sharma,Sr. VP of Strategy & Bus. Devel./NPD - Pharma,1964
TTKHLTCARE,Mr. Brijj Balaji Singh,Sr. VP of Operations (PDD),1968
TTKHLTCARE,Dr. V Senthil Kumar,VP of Sales & Marking - AWD,1978
TTKHLTCARE,Mr. V K Srinivasan,VP of Fin.,1968
TTKPRESTIG,Mr. M. Chandru Kalro,"MD, CEO & Exec. Director",1964
TTKPRESTIG,Mr. R.  Saranyan,CFO & Exec. VP of Fin.,1965
TTKPRESTIG,"Mr. K.  Shankaran AICWA, B.Com., FCS, MAC","Compliance Officer, Whole-time Sec. & Whole Time Director",1953
TTKPRESTIG,Dinesh  Garg,Exec. VP of Sales & Marketing,1965
TTKPRESTIG,Mr. K. G. George,Sr. VP of Retail & Alternate Channels,1964
TTKPRESTIG,Mr. Jayaraman  Ravishankar,VP of Operations,1967
TTKPRESTIG,N.  Radhakrishnan,Sr. VP of Taxation & Legal,1962
TTKPRESTIG,Mr. Manas  Martha,VP of HR,1972
TTKPRESTIG,Mr. -  Ramasubramaniam,Gen. Mang. of Information Technology,NA
TTKPRESTIG,K.V.  Manjula,Assistant Company Secretay,NA
TTL,Dr. Rikhab Chand Jain Ph.D.,Exec. Chairman,1947
TTL,"Mr. Sanjay Kumar Jain ACMA, ACS, AHEMDABAD), B.COM (H), MBA (IIM","MD, CEO & Whole Time Director",1970
TTL,"Mr. Sunil  Mahnot B.COM, CS","Director of Fin., CFO & Whole Time Director",1970
TTL,"Ms. Jyoti  Jain BCom, DipGarmentTec, DIPL",Joint MD & Exec. Director,1971
TTL,Mr. B. N.  Modi B.Com.,Chief Admin. Officer,1963
TTL,Mr. Pankaj  Mishra,Company Sec. & Compliance Officer,NA
TTL,Mr. J. P. Jain B.Tech.,VP of Marketing,1963
TTML,Mr. Harjit Singh Chauhan,Chief Exec. Officer,NA
TTML,Mr. Kush S. Bhatnagar,Chief Financial Officer,1969
TTML,Ms. Vrushali  Dhamnaskar,Assistant Company Sec. & Compliance Officer,NA
TTML,Mr. Hari  Subrahmanian,Gen. Mang. of HR,1969
TTML,Mr. Milesh  Ruparel,Pres of Corp. - SCM,1957
TTML,Mr. Hiten  Koradia,Mang. of Secretarial,NA
TTML,Mr. Gopal Srinivasa Pai,Gen. Mang. of Sales,1957
TTML,Mr. Raghuveer Nayak Sujir,Additional VP of Network,1954
TTML,Mr. A. Raj Kumar Sarma,Additional VP of Network,1958
TTML,Mr. Mohan  Ranganathan,Gen. Mang. of Project,1952
TV18BRDCST,Mr. Rahul  Joshi,MD & Director,1970
TV18BRDCST,"Mr. Ramesh Kumar Damani C.A., C.S.",Chief Financial Officer,1972
TV18BRDCST,Mr. Piyush  Jain,Chief Operating Officer,1972
TV18BRDCST,Saurabh  Awasthi,Sr. VP of Legal,1976
TV18BRDCST,Mr. Ratnesh  Rukhariyar,Company Sec. & Compliance Officer,NA
TV18BRDCST,Mr. Sanjeev Kumar Singh,Exec. VP of Human Resource,1972
TV18BRDCST,Mr. Avinash  Kaul,MD of A+E Networks , TV18 and CEO of Broadcast for Network18
TV18BRDCST,Ms. Anuradha Mathu Agrawal,National Revenue Head for CNN-IBN,NA
TV18BRDCST,Vishal  Srivastava,Revenue Head of Gov./International & Specialprojects,1977
TV18BRDCST,Mr. Mukul  Gupta,National Head of Sales - News18 Regional,NA
TVSELECT,Mr. Gopal Pallipuram Srinivasan,Founder & Chairman,1958
TVSELECT,Ms. Srilalitha  Gopal,MD & Non-Independent Exec. Director,1967
TVSELECT,Mr. A. Kulandai Vadivelu,Chief Financial Officer,NA
TVSELECT,Mr. Krishnadass  Santosh,"Assistance Mang. of Legal & Secretarial, Compliance Officer and Company Sec.",NA
TVSELECT,"Mr. S.  Narendran BE, MBA",Sr. VP of Transaction Products,1967
TVSELECT,"Mr. K. Prasanna Sai Venkateswaran M.Com.Ph.D., ICWAI",Head of B P IT,1966
TVSELECT,C.  Balaji,Bus. Fin. Controller,NA
TVSMOTOR,Mr. K. N. Radhakrishnan M.Tech.,"Pres, CEO & Additional Whole-Time Director",1963
TVSMOTOR,"Mr. Venu T. Srinivasan B. Tech., PGDM (IIM)",Chairman Emeritus & MD,1952
TVSMOTOR,Mr. K. Gopala Desikan B.Com. A.C.A.,Group Chief Financial Officer,1964
TVSMOTOR,Mr. K. S. Srinivasan,Compliance Officer & Company Sec.,NA
TVSMOTOR,Mr. Varghese M. Thomas,VP of Corp. Communications,NA
TVSMOTOR,Mr. Arvind  Pangaonkar,Head of Racing Team,1945
TVSMOTOR,Mr. Puthenvittil Chandapillai Mathew ICS (Retd.),Exec. VP,1950
TVSMOTOR,Mr. Subramaniam  Devarajan,Sr. VP of Production Engineering,1958
TVSMOTOR,"Mr. M. N. Varadarajan B.Com., M.B.A., A.C.A., A.I.C.W.A",Sr. VP,1959
TVSMOTOR,Mr. R.  Dilip,Sr. VP of International Bus.,1964
TVSSRICHAK,Ms. Shobhana  Ramachandhran,"MD, CEO & Exec. Director",1960
TVSSRICHAK,Mr. R.  Naresh,Exec. Vice Chairman & MD,1957
TVSSRICHAK,Mr. Balasubramanian  Rajagopalan,Chief Financial Officer,NA
TVSSRICHAK,Mr. Chinmoy  Patnaik,Company Sec. & Compliance Officer,NA
TVTODAY,Mr. Aroon  Purie,Chairman,1944
TVTODAY,Ms. Kalli Purie Bhandal,MD & Vice Chairperson,1972
TVTODAY,Mr. Rahul  Kanwal,Managing Editor of TVTN,NA
TVTODAY,Mr. Supriya  Prasad,Managing Editor,1971
TVTODAY,Mr. Yatender Kumar Tyagi,Chief Financial Officer,NA
TVTODAY,Mr. Rehan  Kidwai,VP of Operations,1965
TVTODAY,Mr. Ashish  Sabharwal,"Compliance Officer, Group Head - Secretarial & Company Sec.",1970
TVTODAY,Mr. Vivek  Malhotra,Group Chief Marketing Officer,1978
TVTODAY,P.  Misra,Head of Group HR,1975
TVTODAY,Mr. Deepak  Sharma,Editor,NA
TVVISION,Mr. Markand Navnitlal Adhikari B.A.,Chairman & MD,1957
TVVISION,Mr. A.  Harinarayanan,VP of Operations & Commercial,1969
TVVISION,Ms. Shilpa Chhabra Jain,Company Sec. & Compliance Officer,1987
TVVISION,Mr. Santosh  Thotam,Chief Financial Officer,1974
TVVISION,Ms. Rubaina  Adhikari,Assistant VP of Corp. Communication & Public Relation,1986
TVVISION,Ms. Ragini  Shrivastava,Sales Head,1980
TVVISION,Mr. Arvind  Darvesh,Head of Regional Programming,1980
TVVISION,Mr. Kailasnath  Adhikari,Head of Bus. Devel.,1990
TVVISION,Mr. Manish  Kumar,Head of Programming,1988
TWL,"Mr. Jagdish Prasad Chowdhary B.Com., MIMA",Exec. Chairman,1940
TWL,Mr. Umesh  Chowdhary B.Com.,"Vice Chairman, MD & CEO",1974
TWL,"Mr. Anil Kumar Agarwal B.Com. ACA, CWA","Chief Bus. & Risk Officer, Joint CFO, Director of Fin. and Director",1975
TWL,Mr. Prithish  Chowdhary,Director of Marketing & Bus. Devel. and Whole-Time Director,2001
TWL,Mr. Sudipta  Mukherjee,Director of Freight Operations & Whole-Time Director,1975
TWL,Mr. Saurav  Singhania,Group Fin. Controller & Joint CFO,1984
TWL,Mr. Ravi Prakash Mundhra,Compliance Officer & Company Sec.,NA
TWL,Mrs. Vinita  Bajoria,Sr. VP of Commercial,NA
TWL,Mr. Dilip  Jadeja,Chief Operating Officer of Transit & Propulsion,NA
UBL,Mr. Rishi  Pardal,"CEO, MD & Exec. Director",1973
UBL,Mr. Govind  Iyengar,"Sr. VP of Legal, Company Sec. & Compliance Officer",1967
UBL,Mr. Radovan  Sikorsky,CFO & Director,NA
UBL,Mr. A. V. Ganesh Ramu,Gen. Mang. of Brewing & Technical,1961
UBL,Ms. Shelly  Kohli,Chief Legal & Compliance Officer,NA
UBL,Mr. Kiran  Kumar,Chief Sales Officer,1968
UBL,Mr. Debabrata  Mukherjee,Chief Marketing Officer,NA
UBL,Ms. Kavita  Singh,Chief Human Resource Officer,NA
UBL,Ms. Tushara  Shankar,Head of CSR,NA
UBL,Mr. Shalabh  Seth,Chief Supply Chain Officer,NA
UCALFUEL,Mr. Jayakar  Krishnamurthy,Chairman & MD,1960
UCALFUEL,Mr. V.  Ramanathan,Chief Financial Officer,NA
UCALFUEL,Mr. S.  Narayan,Company Sec. & Compliance Officer,NA
UCALFUEL,Mr. Ram  Ramamurthy,Whole Time Director,1948
UCALFUEL,"Mr. Abhaya  Shankar B.Tech (Mech), MBA (PGDM)",CEO & Whole Time Director,1956
UCALFUEL,Mr. Vineet  Narang,Sr. VP - Sales & Marketing,NA
UCOBANK,Mr. Soma Sankara Prasad,"MD, CEO & Director",1963
UCOBANK,Mr. Ishraq Ali Khan,Exec. Director,1963
UCOBANK,Mr. Sujoy  Dutta,Deputy GM & CFO,NA
UCOBANK,Mr. Vijay  Kumar,Gen. Mang. of Operations & Services Department,NA
UCOBANK,Mr. Saroj Ranjan Nayak,GM of Digitization & CTO,NA
UCOBANK,Mr. Shrawan Kumar Sankhyan,"Gen. Mang. of Retail Banking, Corp. Comm., & GAD (Including Currency Chest and Cash Management)",NA
UCOBANK,Mr. Ravi Shankar Narayan,GM & Chief Compliance Officer,NA
UCOBANK,Mr. Ankit  Rana,Deputy Gen. Mang. of Marketing & Transaction Bus. Department,NA
UCOBANK,Mr. Manish  Kumar,"Gen. Mang. of Human Resource Management, Training,  PSD & OL",NA
UCOBANK,Mr. Dilip Kumar Mridha,Chief Risk Officer & GM of Recovery,NA
UDAICEMENT,Mr. Naveen Kumar Sharma,Whole-time Director,1967
UDAICEMENT,Mr. Shrivats  Singhania,Exec. Director of Bus. Devel. & Director,1985
UDAICEMENT,Mr. Pranav  Chitre,Chief Financial Officer,NA
UDAICEMENT,Ms. Poonam  Singh,Company Sec. & Compliance Officer,1980
UFLEX,Mr. Ashok Kumar Chaturvedi B.Sc.,Exec. Chairman & MD,1956
UFLEX,Mr. Jagmohan  Mongia B.Com,Pres of Packaging Film Bus. - India & Whole-Time Director,1956
UFLEX,Mr. Rajesh  Bhatia,Group Pres of Fin. & Accounts and CFO,1967
UFLEX,Mr. H. M. Raje M.Chem.Engg.,VP of Technology,1956
