 TICKER, NAME, TITLE, YEAR BORN
DRTT,Mr. Colin  Blehm,Director of Product Devel.,NA
ESOA,Mr. Douglas Vernon Reynolds,"Pres, CEO & Director",1976
ESOA,Mr. Charles P. Crimmel,"CFO, Treasurer & Sec.",1973
TESS,Mr. Sandip  Mukerjee,"Pres, CEO & Director",1963
TESS,Mr. Aric M. Spitulnik,"CFO, Principal Accounting Officer, Sr. VP & Corp. Sec.",1971
TESS,Mr. Thad W. Lowe,"Sr. VP, Gen. Mang. of Ventev & CTO",1969
TESS,Mr. Douglas A. Rein,Exec. Officer,1960
TESS,Ms. Tammy S. Ridgley,"Sr. VP of Customer Success, Product Management & Vendor Management",1972
TESS,Mr. Jesse  Hillman,Chief Information Officer,NA
TESS,Ms. Elizabeth S. Robinson,Sr. VP of Retail Sales & Product Marketing,1967
TESS,Mr. Thomas  Perez,Controller,1974
TESS,Ms. Cynthia L. King,VP & Treasurer,NA
TEDU,Mr. Shaoyun  Han,Founder & Chairman,1971
TEDU,Ms. Ying  Sun,Chief Exec. Officer,1977
TEDU,Ms. Ping  Wei,Chief Financial Officer,NA
TEDU,Amanda  Wang,Investor Relations Director,NA
RFL,Mr. Howard S. Jonas,Founder & Chairman,1956
RFL,Mr. William  Conkling,Chief Exec. Officer,1972
RFL,Mr. Patrick  Fabbio M.B.A.,CFO & Pres,1968
RFL,Ms. Barbara A. Ryan,Investor Relations Officer,1960
RFL,Mr. David A. Polinsky Esq.,Chief of Staff,1972
RFL,Mr. Gus  Kodersha,Chief Technical Operations Officer,NA
RFL,Dr. Rick  Ewing,Head of Drug Discovery,NA
RFL,Ms. Joyce J. Mason Esq.,Corp. Sec.,1959
GRTX,Dr. J. Mel Sorensen M.D.,"CEO, Pres & Director",1957
GRTX,Mr. Christopher  Degnan,Chief Financial Officer,1980
GRTX,"Mr. Mark J. Bachleda M.B.A., Pharm.D.",Chief Commercial Officer,1975
GRTX,"Dr. Robert A. Beardsley M.B.A., Ph.D.",Co-Founder & COO,1962
GRTX,Dr. Dennis P. Riley Ph.D.,"Chief Scientific Officer, Emeritus",NA
GRTX,Ms. Jennifer Evans Stacey Esq.,Chief Legal & Compliance Officer and Sec.,1965
GRTX,Dr. Jon T. Holmlund M.D.,Exec. Officer,1957
GRTX,Ms. Andie  Collier,Sr. VP of Regulatory Affairs,NA
GRTX,Ms. Judy  Schnyder,Sr. VP of Clinical Operations & Data Management,NA
GRTX,"Dr. Eugene P. Kennedy F.A.C.S., FACS, M.D.",Chief Medical Officer,1969
ICD,Mr. John Anthony Gallegos Jr.,"Pres, CEO & Director",1970
ICD,Mr. Philip A. Choyce,"Exec. VP, CFO, Treasurer & Sec.",1967
ICD,Mr. Scott A. Keller,Sr. VP of Bus. Devel.,1981
ICD,Mr. Philip A. Dalrymple,Sr. VP of Operations,1979
ICD,Ms. Katherine  Kokenes,VP & Chief Accounting Officer,1973
ICD,Mr. Marc S. Noel,VP of Sales & Marketing,NA
PAVM,Dr. Lishan  Aklog M.D.,Chairman & CEO,1966
PAVM,Mr. Dennis M. McGrath CPA,"Pres, CFO & Corp. Sec.",1957
PAVM,Dr. Brian J. deGuzman M.D.,Chief Medical Officer & Exec. VP of Clinical Affairs,1965
PAVM,Mr. Shaun M. O'Neill M.B.A.,Exec. VP & COO,1982
PAVM,Mr. Adrian K. Miller,VP of Investor Relations,NA
TKLF,Mr. Mei  Kanayama,"Pres, CEO, Principal Exec. Officer & Representative Director",1981
TKLF,Mr. Yoichiro  Haga,"Principal Accounting & Financial Officer, Corp. Officer and Director",1967
MTMT,Mr. Yucheng  Hu,"Chairman, Pres & CEO",1985
MTMT,Ms. Qin  Wang,"CFO, Company Sec. & Treasurer",1990
MTMT,Mr. Yunheng  Zhang,COO & Director,1992
MTMT,Mr. Xiao  Ling,Chief Investment Officer,NA
MTMT,Mr. Glenn  Roberts,VP & Controller,1965
MTMT,Mr. Jack  Humphreys,VP of Maintenance,1948
LTBR,Mr. Seth  Grae,"Pres, CEO & Exec. Director",1963
LTBR,Mr. Lawrence  Goldman CPA,"CFO, Treasurer & Corp. Sec.",1956
LTBR,Dr. Andrey  Mushakov,Exec. VP of Nuclear Operations,1977
LTBR,Mr. Joel B. Grae,Co-Founder,NA
LTBR,Mr. Matthew  Abenante,Director of Investor Relations,NA
LTBR,Ms. Darla M. Bond,HR Mang.,NA
LTBR,Mr. Robert H. Ihde,Sr. VP of Nuclear Technology and Member of Technical Advisory Board,NA
LTBR,Ms. Barbara  Kanakry,Controller,NA
LTBR,Ms. Sherrie  Holloway,Controller,NA
LTBR,"Mr. James D. Fornof C.F.A., P.E.",VP of Nuclear Program Management,NA
AIH,Dr. Pengwu  Zhou,"Co-Founder, Chairman & CEO",1955
AIH,Ms. Ding  Wenting,"Co-Founder, Vice-Chairwoman & Chief Marketing Officer",1967
AIH,Mr. Guanhua  Wu,Chief Financial Officer,1983
AIH,Ms. Qing  Hu,COO & Director,1963
AIH,Derrick  Shi,Investor Relations Associate Director,NA
AIH,Dr. Yitao  Zhou,Chief Medical Technique Officer & Director,1978
HOOK,Mr. Joern  Aldag,CEO & Director,1959
HOOK,Dr. Reinhard  Kandera Ph.D.,CFO & Director,1969
HOOK,"Prof. Rolf M. Zinkernagel M.D., Ph.D.",Co-Founder,1944
HOOK,Mr. Andreas  Bergthaler,Co-Founder,NA
HOOK,Mr. Lukas  Flatz,Co-Founder,NA
HOOK,Ms. Christine D. Baker M.B.A.,Chief Operating Officer,1965
HOOK,Dr. Klaus  Orlinger Ph.D.,Chief Scientific Officer,1978
HOOK,Ms. Marine  Popoff,Communications & Investor Relations Mang.,NA
HOOK,Mr. Matthew L. S. Beck,Exec. Director of Investor Relations,NA
HOOK,Mr. Michael  Szumera,Exec. Director of Communications,NA
NVCN,Mr. Fredericus A. Colen,"Pres, CEO & Director",1952
NVCN,"Mr. Christopher  Clark B.A., BA (Honours), C.A., CA, PgD",CFO & Corp. Sec.,1972
NVCN,Mr. William Reed Little,Chief Operating Officer,1971
NVCN,Mr. John Christopher Panton,Chief Quality Officer,1967
NVCN,Sarah Marie-Hodgson Gallagher,VP of Clinical Affairs,NA
CNNB,Mr. Robert A. Bedinghaus,Exec. Chairman & CEO,1960
CNNB,Mr. Herbert C. Brinkman,CFO & Treasurer,1958
CNNB,Mr. Harold L. Anness,Corp. Sec. & Independent Director,1954
CNNB,Mr. Gregory W. Meyers,Sr. VP & Chief Lending Officer,1958
CNNB,Mr. Joseph V. Bunke,Pres,1954
CNNB,Mr. John A. Schuler,Sr. VP,NA
HEXO,Mr. Mark  Attanasio,Exec. Chairman,1977
HEXO,Mr. Charlie  Bowman,Pres & CEO,NA
HEXO,Mr. Julius  Ivancsits,Chief Financial Officer,NA
HEXO,Mr. Richard  Redekop,VP of Cultivation & Operations,NA
HEXO,Jennifer  Smith,Mang. of Financial Reporting & Investor Relations,NA
HEXO,Mr. Max  Cyr,Director of Customer Experience & Compliance,NA
HEXO,Ms. Joelle  Maurais,Gen. Counsel & Corp. Sec.,NA
HEXO,Ms. Isabelle Dominique Robillard,VP of Communication,NA
HEXO,Ms. Sonia  Isabel,VP of Sales & Commercial Marketing,NA
HEXO,Mona  Matta,VP of People & Culture,NA
LPTX,Mr. Douglas E. Onsi J.D.,"CFO, Gen. Counsel, Treasurer & Sec., Pres, CEO & Director",1969
LPTX,Mr. Augustine J. Lawlor,Chief Operating Officer,1957
LPTX,Dr. Cynthia A. Sirard,Chief Medical Officer,1970
LPTX,Mr. Mark  O'Mahony,Chief Manufacturing Officer,1971
LPTX,Ms. Christine M. Granfield,VP and Head of Regulatory Affairs & Quality,1968
LPTX,Dr. Jason S. Baum Ph.D.,VP & Head of Translational Medicine,NA
LPTX,Dr. Walter  Newman,Sr. Research Fellow,1946
CNTB,"Dr. Wubin  Pan M.B.A., Ph.D.","Co-Founder, Pres & Chairman of Directors",1965
CNTB,Dr. Zheng  Wei Ph.D.,"Co-Founder, CEO & Director",1964
CNTB,Mr. Steven  Chan,Chief Financial Officer,1972
CNTB,Mr. Jiang  Bian J.D.,Gen. Counsel & Chief Compliance Officer,NA
CNTB,Dr. Lei  Sun Ph.D.,VP of Biologics & Head of CMC,1964
CNTB,Dr. Raul  Collazo Ph.D.,VP & Global Head of Medical Affairs,NA
CNTB,Dr. Malinda V.  Longphre Ph.D.,Head of US Clinical Operations,NA
CNTB,"Dr. Chin  Lee M.D., M.P.H.",Chief Medical Officer,1970
SIEB,Mr. Andrew Henry Reich,"Exec. VP, COO, CFO, Sec. & Director",1956
SIEB,Ms. Yesenia  Berdugo,Investor relation,NA
SEED,Dr. Gengchen  Han,Exec. Chairman & CEO,1955
SEED,Dr. Jihong  Liang,Chief Technology Officer,1959
SEED,Mr. Huang  Xilin,Exec. VP,NA
SEED,Ms. Yaya  Young,VP & Head of E-Commerce,NA
SEED,Dr. William S. Niebur,Strategic Consultant,1957
AINC,Mr. Montgomery Jack Bennett IV,"Founder, Chairman & CEO",1966
AINC,"Mr. Deric S. Eubanks C.F.A., CFA",CFO & Treasurer,1976
AINC,Mr. J. Robison Hays III,Sr. Managing Director,1978
AINC,Mr. Mark L. Nunneley,Chief Accounting Officer,1957
AINC,Ms. Jordan  Jennings,Mang. of Investor Relations,NA
AINC,Mr. Alex  Rose,"Exec. VP, Gen. Counsel & Sec.",1986
AINC,Mr. Robert G. Haiman,Consultant,1969
AINC,Mr. Eric  Batis,Sr. VP of Portfolio Management,NA
AACG,Mr. Jun  Zhang,Pres & Director,1973
AACG,Ms. Amy  Tung,Advisor,1972
AACG,Mr. Xiaofeng  Ma,"Co-Founder, Chairman & CEO",1964
AACG,Mr. Lin  Wang,Co-Founder and Consultant,1961
AACG,Mr. Ruobai  Sima,Chief Financial Officer,NA
AACG,Mr. Haichang  Xiong,Gen. Counsel,NA
AACG,Mr. Kwan-Hung  Tsang,Independent Consultant,1965
MTBC,Mr. A. Hadi Chaudhry,"Pres, CEO & Director",1977
MTBC,Mr. Bill  Korn,Chief Financial Officer,1957
MTBC,Mr. Stephen A. Snyder,Chief Strategy Officer & Director,1977
MTBC,Mr. Steve  Link,Chief Operating Officer,NA
MTBC,Mr. Norman S. Roth,Principal Accounting Officer & Controller,1956
MTBC,Mr. Adeel  Sarwar,Chief Technology Officer,NA
MTBC,Ms. Kimberly J. Blanche Esq.,"Gen. Counsel, VP of Compliance & Sec.",1985
MTBC,Ms. Nathalie  Garcia,Chief Compliance Officer & Corp. Counsel,NA
MTBC,Kaitlyn  Mode,Corp. Communications Mang.,NA
MTBC,Mr. Mike  Cuesta,Chief Marketing Officer,NA
EDSA,"Dr. Pardeep  Nijhawan FRCPC, M.D.","CEO, Company Sec. & Director",1971
EDSA,"Dr. Michael J. Brooks M.B.A., Ph.D.",Pres,1978
EDSA,"Ms. Kathi  Niffenegger CPA, CPA",Chief Financial Officer,1957
EDSA,Mr. Gary  Koppenjan,VP of Investor Relations & Communications,NA
EDSA,Mr. Rajan  Puri,Sr. VP of Manufacturing,NA
AWH,Ms. Valerie Barber Palmieri,Exec. Chairwoman,1961
AWH,Ms. Nicole  Sandford CPA,"Pres, CEO & Director",1970
AWH,Ms. Marlene  McLennan,Interim CFO and Interim Principal Financial & Accounting Officer,1970
AWH,"Dr. Ryan  Phan M.D., Ph.D.",Chief Operating & Scientific Officer,NA
AWH,Mr. Sean  Rowe,Sr. VP of Technology,NA
AWH,Ms. Minh  Merchant,Gen. Counsel & Corp. Sec.,NA
AWH,Ms. Emily  Granger,Director of Marketing,NA
AWH,Mr. Gregory  Richard,Sr. VP of Market & Bus. Devel.,1967
AWH,Dr. Charles J. Dunton M.D.,Interim Chief Medical Officer,NA
AWH,Mr. Michael J. Newton,Sr. VP of Commercial,NA
GROW,Mr. Frank Edward Holmes,"CEO, Chief Investment Officer & Director",1955
GROW,Ms. Lisa Christine Callicotte CPA,Chief Financial Officer,1973
GROW,Ms. Holly  Schoenfeldt,PR Leader,NA
GROW,Ms. Monica  Blanco,Chief Compliance Officer,NA
GROW,Mr. Michael  Matousek,Head Trader,NA
GROW,"Mr. Ralph P. Aldis C.F.A., CFA",Sr. Mining Analyst & Portfolio Mang.,NA
GROW,Ms. Joanna  Sawicka,Portfolio Mang.,NA
PNBK,Mr. Robert Glenn Russell Jr.,"Pres, CEO & Director",1967
PNBK,Mr. Joseph D. Perillo,Exec. VP & CFO,1956
PNBK,Ms. Judith P. Corprew,Exec. VP and Chief Compliance & Risk Officer of Patriot Bank NA,1962
PNBK,Mr. Steven  Grunblatt,Exec. VP & Chief Information Officer,1964
PNBK,Mr. Frederick K. Staudmyer,Sec. & Chief HR Officer,1956
PNBK,Mr. Patrick  Trombly,Sr. VP & Deputy Chief Credit Officer,NA
PNBK,Ms. Susan  Raizer,VP & Sr. Underwriter,NA
PNBK,Mr. Al  Botta Jr.,Exec. VP & Chief Payments Officer,NA
PNBK,Mr. Thomas E. Slater,Exec. VP & Chief Credit Officer,NA
PNBK,Mr. David Christopher Lowery,Exec. VP & Chief Lending Officer,1975
INDO,Dr. Wirawan  Jusuf,"Co-Founder, Chairman & CEO",1986
INDO,Mr. Frank C. Ingriselli,Pres,1954
INDO,Mr. James Jerry Huang C.F.A.,"Co-Founder, Chief Investment Officer & Director",1988
INDO,Mr. Gregory L. Overholtzer,Chief Financial Officer,1957
INDO,Dr. Chia Hsin Wu,Chief Operating Officer,1953
INDO,Mr. Mirza F. Said,Chief Bus. Devel. Officer & Director,1966
EUCR,"Mr. Parag Phoolchand Saxena MBA, MS",CEO & Director,1956
EUCR,Dr. Evangelos  Vergetis,"Pres, COO & Director",1981
EUCR,Mr. Gonzalo  Cordova CFA,Chief Financial Officer,1955
EUCR,Mr. Shrikant  Sathe,Sr. VP,1956
MNDO,Ms. Monica  Iancu,"Founder, Pres, CEO & Director",1958
MNDO,Mr. Ran  Mendelaw,Chief Financial Officer,1978
MNDO,Mr. Gilad  Parness,VP of Sales,1969
VANI,Mr. Adam  Mendelsohn Ph.D.,"Co-Founder, Chairman & CEO",NA
VANI,Mr. Truc  Le M.B.A.,Chief Operations Officer,1953
VANI,Dr. Lisa E. Porter M.D.,Chief Medical Officer,1964
VANI,Mr. Donald  Dwyer M.B.A.,Chief Bus. Officer,NA
VANI,Dr. Kayte  Fischer Ph.D.,Co-Founder,NA
VANI,Ms. Brigid Ann Makes,Chief Financial Officer,1956
GSIT,Mr. Lee-Lean  Shu,"Co-Founder, Pres, CEO & Chairman",1955
GSIT,Mr. Robert  Yau,"Co-Founder, VP of Engineering, Sec. & Director",1953
GSIT,Mr. Douglas M. Schirle,Chief Financial Officer,1955
GSIT,Mr. Didier  Lasserre,VP of Sales,1965
GSIT,Mr. Ping  Wu,VP of U.S. Operations,1957
NMRD,Dr. Dewan Fazlul Hoque Chowdhury Ph.D.,"Chairman, CEO, Pres, Principal Financial Officer & Principal Accounting Officer",1973
NMRD,Dr. Arash  Ghadar,Chief Operating Officer,1977
NMRD,Mr. Bashir  Timol,Chief Bus. Officer & Director,1974
NMRD,Mr. Jay L. Warner,Head of U.S. Commercial Operations,NA
NMRD,Mr. Thomas Bendix Mortensen,Head of E.U. Commercial Operations & Marketing,NA
NMRD,Ms. Samantha  Sanders,Global Head of Digital Programs,NA
MLAC,Mr. Gordon  Lo,"CEO, Pres & Director",1980
MLAC,Mr. Chun  Wang,CFO & Director,1966
MLAC,Mr. Kenneth  Ng,Sr. Advisor,1978
CXDO,Mr. Steven G. Mihaylo,Chairman & CEO,1943
CXDO,Mr. Douglas Walter Gaylor,COO & Pres,1965
CXDO,Mr. Ronald  Vincent,Chief Financial Officer,1976
CXDO,Mr. David  Wang,Chief Technology Officer,1960
CXDO,Mr. Jon D. Brinton,Chief Revenue Officer,1965
CXDO,Mr. Anand  Buch,Chief Strategy Officer & Director,1972
CXDO,Mr. Jeffrey G. Korn,"Chief Legal Officer, Sec. & Gen. Counsel",1958
CXDO,Mr. Neil P. Lichtman,Exec. VP of Sales & Marketing,1949
CXDO,Mr. James  Murphy,Sr. VP,NA
CXDO,Mr. Bryan  Dancer,Exec. VP,NA
KIRK,Mr. Steve C. Woodward,"Pres, CEO & Director",1957
KIRK,Mr. W. Michael Madden,Exec. VP & CFO,1970
KIRK,Mr. Carter R. Todd,"Gen. Counsel, VP & Corp. Sec.",1957
KIRK,Lisa  Foley,VP of Marketing,NA
KIRK,Fanaye  Taye,VP of HR,NA
KIRK,Amy A. Sullivan,Sr. VP of Merchandising & Stores,NA
KIRK,Anna  Wilhoit,Controller,NA
VEV,Mr. William R. Trainer,"Founder, CEO, Pres & Director",1959
VEV,Mr. Danial  Buckle,Chief Financial Officer,NA
VEV,Mr. John  LaGourgue,VP of Sales and Corp. Devel. & Director,1969
VEV,Mr. Dan  Courtney,Director of Investor Relations,NA
VEV,Mr. Yue Zhong Wang,Chief Engineer,1962
VEV,Mr. Keith T. Parker,Consultant,1967
VEV,Ms. Marion  McGrath,Corp. Sec.,1961
ACER,Mr. Christopher  Schelling,"Founder, Pres, CEO & Director",1976
ACER,Mr. Harry S. Palmin,Chief Financial Officer,1970
ACER,Mr. Jefferson E. Davis,Chief Bus. Officer,1967
ACER,Ms. Tanya  Hayden,Chief Operating Officer,NA
ACER,Mr. John Michael Klopp,Chief Technical Officer,1975
ACER,Mr. Donald R. Joseph J.D.,Chief Legal Officer & Sec.,1954
ACER,Mr. Bernie  Paul,Chief People Officer,1959
ACER,Mr. Matthew T. Seibt,Chief Commercial Officer,1971
ACER,"Dr. Adrian  Quartel FFPM, M.D.",Chief Medical Officer,1967
ACER,Mr. Jason  Kneeland CPA,VP of Fin. & Controller,NA
NILE,Mr. William B. Horne,CEO & Vice Chairman,1968
NILE,Mr. Henry C. W. Nisser Esq.,"Pres, Gen. Counsel & Director",1969
NILE,Mr. Kenneth S. Cragun CPA,Chief Financial Officer,1961
NILE,Mr. Douglas P. Gintz,CTO & Director of Global Technology Implementation,1967
NILE,Mr. Darren M. Magot,Sr. VP,1970
NILE,Mr. Timothy  Long,Chief Operating Officer of Gresham Worldwide,1957
NILE,Mr. David J. Katzoff,Sr. VP of Fin.,1962
NILE,Mr. Christopher K. Wu,Exec. VP of Alternative Investments,NA
NILE,Mr. Seth  Murdoch,Chief Financial Officer of TurnOnGreen Inc,NA
NILE,Mr. Amos  Kohn,Pres & CEO of TurnOnGreen Inc.(formerly known as Coolisys Technologies Corp),1960
CSPI,Mr. Victor J. Dellovo,"CEO, Pres & Director",1970
CSPI,Mr. Gary W. Levine,"VP of Fin., CFO, Treasurer & Sec.",1948
CSPI,Mr. Michael  Newbanks,VP of Fin. & Chief Accounting Officer,1964
CSPI,Mr. Gary  Southwell,VP & GM of High Performance Products Segment,1963
AGMH,Mr. Chenjun  Li,Co-CEO & Chairman,1983
AGMH,Mr. Wenjie  Tang,Co-CEO & Director,1981
AGMH,Mr. Steven Yuan Ning  Sim,Chief Financial Officer,1977
AGMH,Mr. Yufeng  Mi,Chief Technology Officer,1976
AGMH,Dr. Bo  Zhu,Chief Strategy Officer,1988
AGMH,Ms. Yafang  Wang,Sec.,1978
AGMH,Mr. Xuedong  Tian C.F.A.,Investor Relations,1972
EVAX,Dr. Niels Iversen Moeller M.D.,"Co-Founder, VP of Bus. & Director",1979
EVAX,Mr. Andreas Holm Mattsson,Co-Founder and Chief AI & Culture Officer,1976
EVAX,Dr. Birgitte  Rono Ph.D.,Chief Scientific Officer,1976
EVAX,"Dr. Erik Deichmann Heegaard DMSC, M.D., Ph.D.",Chief Medical Officer,1968
EVAX,Dr. Per  Norlen,Chief Exec. Officer,1970
EVAX,Mr. Bo Lokke Karmark,Chief Financial Officer,1965
EVAX,Mr. Jesper Nyegaard Nissen,Chief Operating Officer,1970
EVAX,"Dr. Jürgen  Langhärig EMBA, Ph.D.",Head of Bus. Devel. & Member of Advisory Board,NA
PRTY,Mr. Bradley Morgan Weston,CEO & Director,1965
PRTY,Mr. Sean C. Thompson,Pres & Chief Commercial Officer,1975
PRTY,Mr. Todd E. Vogensen,Exec. VP & CFO,1969
PRTY,Ms. Denise M. Kulikowsky,Chief People & Admin. Officer,1969
PRTY,Mr. John  Capela,Chief Accounting Officer & Treasurer,1980
PRTY,Mr. Ian  Heller,VP & Deputy Gen. Counsel,NA
ANGH,Mr. Elias Nabil Habib,"Co-Founder, Chairman & CTO",1974
ANGH,Mr. Edgard Jean Maroun,"Co-Founder, CEO & Director",1976
ANGH,Mr. Finney Jacob Cherian,Co-CEO & Director,1966
ANGH,Mr. Omar  Sukarieh,VP of Fin.,1986
ANGH,Ms. Mary Monir Shafik Ghobrial,Chief Operating & Strategy Officer,1972
ANGH,Ms. Pierrette  Mattar,Sr. Accountant,NA
ANGH,Mr. Joubran Abdul Khalek,Head of Sales,NA
ANGH,Ms. Cynthia  Bakhos,Head of People,NA
ANGH,Mr. Walid  Macary,Head of Telco Bus. Devel.,NA
ANGH,Mr. Fady  Ferraye,Head of Curation,NA
DMAC,Mr. Dietrich John Pauls MBA,"Pres, CEO & Director",1971
DMAC,Mr. Scott B. Kellen C.A.,CFO & Company Sec.,1965
DMAC,Dr. Edward G. Calamai Ph.D.,Consulting Head of Manufacturing,NA
DMAC,"Dr. Kirsten L. Gruis M.D., M.S.",Chief Medical Officer,1973
DMAC,Mr. Dominic R. Cundari,Chief Commercial Officer,1951
DMAC,Ms. Julie VanOrsdel Daves CCRP,Sr. VP of Clinical Devel. Operations,NA
TALS,"Mr. Scott  Requadt J.D., L.L.B., M.B.A., MBA","Pres, CEO, Sec. & Director",1968
TALS,Dr. Suzanne T. Ildstad M.D.,"Founder, Member of Scientific Advisory Board, Sr. Scientific Advisor & Director",1953
TALS,Ms. Nancy  Krieger M.D.,Chief Medical Officer,1967
TALS,Ms. Mary Kay Fenton,CFO & Treasurer,1964
TALS,Mr. Michael  Zdanowski,Chief Technology Officer,1967
TALS,Ms. Suzanne  Tollerud,VP of Corp. Devel.,NA
TALS,Mr. Andrew Clyde Farnsworth,Chief HR Officer,1959
TALS,Mr. Eric  Gornstein,Head of New Product Planning,NA
TALS,Ms. Farah  Natoli,Head of Portfolio & Program Management,NA
TALS,Mr. Colby  Suire Ph.D.,Head of R&D,NA
MOGO,Mr. David Marshall Feller,"Founder, CEO & Chairman",1968
MOGO,Mr. Gregory Dean Feller,"Pres, CFO & Director",1968
MOGO,Ms. Alice  Davidson,"Chief Legal Officer, VP & Gen. Counsel",NA
MOGO,Mr. Philip  Barrar,Chief Innovation Officer,NA
MOGO,Mr. Allan  Smith,Chief People Officer,NA
MOGO,Mr. Macully  Clayton,VP of Product,NA
MOGO,Mr. Justin  Carter,VP of Growth,NA
XPL,Mr. Christopher Engle Herald M.Sc.,"Pres, CEO & Director",1954
XPL,Mr. James R. Maronick,"CFO, Sec. & Treasurer",1956
XPL,Mr. Walter H. Hunt,Chief Operating Officer,1951
SRAX,Mr. Christopher  Miglino,"Co-Founder, Chairman & CEO",1969
SRAX,Mr. Michael Thomas Malone,Chief Financial Officer,1981
SRAX,Mr. Christopher  Lahiji,"Director & Pres of LD Micro, Inc.",1983
SRAX,Mr. Moises  Avitia,Co-Founder & Pres,NA
SRAX,Mr. Randy  Clark,Chief Operating Officer,NA
SRAX,Ms. Selene  Solis,Chief Technology Officer,NA
SRAX,Mr. Aam  Johnson,VP of Sales,NA
SRAX,Mr. Vladi  Delsoglio,Chief Creative Officer,NA
SRAX,Ms. Kathy  Ireland,Chief Branding Advisor,NA
SRAX,Rick  McCrady,VP of Research Sales,NA
XGN,"Mr. Kamal  Adawi M.S., MBA",CFO & Corp. Sec.,1979
XGN,Mr. John  Aballi,"CEO, Pres & Director",1985
XGN,Mr. Mark  Hazeltine,Chief Bus. Officer & COO,1974
XGN,Dr. Ming-Chou  Lee Ph.D.,Chief Technology Officer,NA
XGN,Ryan  Douglas,Investors Relations Officer,NA
XGN,Mr. John  Wegener,Sr. VP of Sales and Marketing,1969
XGN,"Dr. Andrew L. Concoff FACR, M.D.",Chief Innovation Officer & Member of Rheumatoid Arthritis Scientific Advisory Board,NA
VMAR,Mr. Alexandre  Mongeon,"Co-Founder, CEO & Director",1976
VMAR,"Mr. Kulwant  Sandher B.Sc., C.A., C.P.A., CA, CPA",Chief Financial Officer,1962
VMAR,Mr. Xavier  Montagne,CTO & COO,1975
VMAR,Mr. Patrick  Bobby,"Head of Performance & Special Projects Division, Sec. and Director",1971
LITM,Mr. Philip  Gross,CEO & Chairman,1972
LITM,Mr. Derek  Knight,COO & Sec.,1983
LITM,"Mr. Dale L. Schultz M.Sc., P. Geo.",VP of Resource Devel. & Director,1967
LITM,Mr. Keith  Li CPA,Chief Financial Officer,1980
LITM,Mr. Brian  Youngs,VP of Exploration,1952
CRVS,Dr. Richard A. Miller M.D.,"Co-Founder, Pres, CEO & Chairman",1951
CRVS,"Dr. Peter A. Thompson FACP, M.D.",Co-Founder & Independent Director,1960
CRVS,Mr. Leiv  Lea,Chief Financial Officer,1954
CRVS,Dr. William Benton Jones Ph.D.,Sr. VP of Pharmaceutical Devel.,1966
CRVS,Dr. Erik J. Verner Ph.D.,Co-Founder,1965
CRVS,Dr. James T. Rosenbaum M.D.,Sr. VP of Research,NA
CRVS,Mr. Alan C. Mendelson Esq.,Sec.,NA
USAU,Mr. George Michael Bee,"Pres, CEO & Director",1958
USAU,Mr. Eric  Alexander,"CFO, Principal Financial & Accounting Officer and Corp. Sec.",1966
USAU,"Mr. Kevin Albert Francis M. Sc., M.Sc., P.Geo.",VP of Exploration & Technical Services,1960
USAU,Hon. Ryan K. Zinke,Independent Director & Consultant,1962
USAU,Mr. Ken  Coleman,Chief Geologist,NA
AWRE,Mr. Robert A. Eckel,"Pres, CEO & Director",1958
AWRE,Dr. Mohamed  Lazzouni Ph.D.,Chief Technology Officer,1960
AWRE,Mr. David Brian Barcelo,CFO & Treasurer,1979
AWRE,Ms. Gina  Rodrigues,VP of Marketing,NA
AWRE,Mr. Craig  Herman,Chief Revenue Officer,NA
AWRE,Mr. David  Traverse,Controller,NA
NHTC,Mr. Chris T.  Sharng,Pres & Director,1964
NHTC,Mr. Timothy Scott  Davidson,"Sr. VP, CFO, Chief Compliance Officer & Sec.",1971
LXEH,Ms. Ye  Fen,Exec. Chairlady,1972
LXEH,Mr. Wei  Biao,CEO & Exec. Director,1972
LXEH,Mr. Luoyuan  Ye,Chief Financial Officer,1981
LXEH,Ms. Ye  Fang,Exec. Director,1974
LXEH,Ms. Ye  Hong,Exec. Director,1977
LXEH,Mr. Chen  Guoliang,Principal of Lianwai School & Exec. Director,1968
VRAR,Mr. Lyron Live Bentovim,"Chairman, Pres & CEO",1970
VRAR,Mr. Maydan  Rothblum,"Co-Founder, CFO, COO, Sec., Treasurer & Non Independent Director",1973
VRAR,Mr. David J. Smith,Chief Creative Officer & Director,1976
VRAR,Mr. Jeffrey  Meisner,Chief Revenue Officer & Director,1962
VRAR,James  Watson,Chief Marketing Officer,NA
VRAR,Mr. Tyler  Gates,Chief Futurist Officer & Board Observer,1986
VRAR,Mr. Joseph  Ceccarelli,Financial Controller,NA
GP,"Mr. Fraser  Atkinson CPA, CA",Exec. Chairman & CEO,1958
GP,Mr. Brendan  Riley,Pres & Director,1970
GP,Mr. Michael  Sieffert,CFO & Sec.,1976
GP,Ms. Yanyan  Zhang,VP of Program Management,1972
GP,Ms. Amber  Parrish,HR Mang.,NA
GP,Mr. Frank  Zhang,Corp. Controller,NA
CHCI,Mr. Christopher  Clemente,"Founder, Chairman & CEO",1959
CHCI,Mr. Timothy J. Steffan,COO & Principal Operating Officer,1965
CHCI,Mr. Jubal R. Thompson,"Exec. VP, Gen. Counsel & Sec.",1970
CHCI,Mr. Christopher Michael Guthrie,CFO & Exec. VP,1979
CHCI,Mr. Michael  Gualtieri,Chief Accounting Officer,NA
